foggy	0.0342785 0.154321 -0.0716956 -0.0361163 0.106896 -0.135333 -0.15787 0.00773724 -0.0608465 -0.205754 -0.018214 0.184478 -0.0509332 -0.0502288 -0.0819833 0.00952045 0.0714174 0.167968 0.186821 0.0180802 -0.0663898 -0.0230375 0.097129 -0.0280013 -0.00631808 -0.092248 0.0134032 0.0768114 0.202578 -0.0117625 0.270883 0.0958232 0.0738806 0.0843462 0.124404 -0.000886772 -0.0337082 0.0705535 0.048703 -0.0042638 0.141213 -0.01689 0.157759 0.161645 0.111656 0.015324 0.207765 -0.0506774 0.131213 0.0931691 -0.0813824 -0.10188 -0.0442725 0.0596919 -0.0753408 0.0476909 0.279198 -0.127718 -0.0122156 -0.0189768 -0.0495963 -0.00772337 0.0955345 -0.0623162 0.0542442 -0.149314 0.0707786 -0.0931815 -0.00484361 0.0125863 0.0935579 0.0294529 -0.0530013 0.0806777 -0.0557145 -0.10419 0.107135 0.0943079 -0.121503 -0.0406695 -0.0413376 0.0924912 0.035755 -0.0371031 0.0661202 -0.158295 -0.0287218 -0.0691284 0.0571013 -0.00575343 0.0174976 0.118864 -0.0387696 -0.0664064 0.0620018 -0.0399996 -0.0416788 0.00356469 -0.278705 0.0357124
muggy	-0.0599073 0.11382 0.0170941 0.106895 0.128576 0.0840981 -0.145655 0.0990506 -0.0501911 -0.221653 0.0284502 0.1733 0.0662595 -0.018582 0.0766463 -0.0927276 0.0338006 0.0654894 -0.0177525 0.0483788 0.094423 -0.0519073 0.118623 -0.056503 -0.0696833 -0.170459 0.099458 0.132539 0.0474944 0.031285 0.15986 0.0174213 0.1177 -0.00932756 -0.00588012 -0.0401354 -0.0919653 0.0131037 0.0909845 -0.160655 0.10984 -0.000909009 0.0717834 0.195099 0.0761431 0.0785221 0.187361 0.025221 0.0890684 0.171023 0.0288757 -0.134393 -0.0386164 0.0693837 0.0264508 0.0540844 0.0625915 -0.151793 -0.0211214 0.00985991 -0.0433054 -0.0623408 0.194742 0.0141852 0.101128 -0.214029 0.0241482 -0.108208 0.0514209 0.0980687 -0.0786152 -0.0340409 0.0719817 0.168561 -0.136416 -0.0157756 0.0333313 0.137397 -0.0913298 0.0204544 -0.177021 0.0846128 0.0789778 -0.00762886 0.179539 -0.0188439 -0.0502681 -0.0276546 0.0344437 0.0501629 0.00939949 0.166924 -0.157474 0.0829902 0.0218957 -0.0283311 0.143382 0.0655951 -0.22296 -0.0172968
windy	0.0351372 0.170439 0.071936 0.0270527 0.203779 -0.0238546 -0.104053 0.0287444 -0.0381654 -0.0799963 0.0566589 0.1672 -0.00617288 -0.0902713 0.0182511 -0.0178325 0.1107 0.0903258 0.0544673 0.121302 0.0639965 0.0649207 0.0907256 -0.00256715 -0.115137 -0.237025 0.0583973 0.0484865 0.114494 0.0405087 0.178405 -0.067723 0.0359023 0.112705 0.178777 -0.0340058 -0.0660749 -0.0315803 -0.0106023 -0.143235 0.126635 0.0269844 0.0391379 0.0306966 0.0985181 0.00525809 0.237725 0.0745109 0.132238 0.065301 -0.0917474 -0.190247 -0.0780822 0.0551803 -0.102006 -0.0304048 0.202456 -0.119687 0.0235931 0.0556081 -0.0942573 0.0714029 0.0613785 0.00327191 0.161462 -0.228945 0.0459868 -0.102484 -0.0434903 0.0511015 -0.0419409 -0.025101 0.0883814 0.0990686 -0.0699911 0.00640746 0.0721655 0.133209 -0.0549478 -0.0706703 -0.122127 0.0504753 0.137577 -0.0558241 0.0953314 -0.167847 0.0346781 -0.0561369 0.124936 -0.0366339 0.0581228 0.196072 -0.0172713 0.0750221 0.0287783 -0.089402 0.0562554 0.114101 -0.166317 0.0590499
warm	-0.0841517 0.201393 0.081356 0.0758124 0.189177 -0.0127618 -0.0303375 0.0202951 0.00961466 -0.228005 -0.0150518 0.178694 -0.028096 -0.00677369 -0.0208222 -0.0108172 0.070784 0.0692924 -0.0550811 -0.00779506 0.00843477 0.0683708 0.0556455 -0.158856 0.0512382 -0.186884 0.174201 0.0852515 0.0822343 0.00185997 0.235038 0.0911751 -0.0831485 0.123943 0.0265592 -0.0147473 -0.0696547 0.0172175 0.0834695 -0.118953 0.00352609 0.0997778 0.0338787 0.0947443 0.122313 0.0685533 0.196732 0.0185234 0.0176685 0.0410844 0.00608493 -0.119804 -0.0339576 -0.0248269 0.0796879 0.112325 0.0723837 -0.0828134 0.0757988 0.0520724 -0.110339 -0.0181943 0.155619 -0.0993346 0.147536 -0.21729 0.101263 -0.0775014 0.0339102 0.119492 0.0468184 0.0328591 -0.020845 0.13453 -0.0979977 -0.071293 0.048566 -0.0537276 -0.0649604 0.00730558 -0.0521704 0.0877125 -0.038825 0.0768667 0.0660822 -0.131908 -0.0288304 -0.0259529 0.0878634 -0.105318 -0.0024008 0.125395 -0.0829054 0.119875 0.02283 0.0325346 0.263245 0.18469 -0.205512 -0.0478811
cloudy	0.0403228 0.155116 0.066013 0.110407 0.0778105 -0.0847859 -0.102461 -0.00406959 0.0915729 -0.0868947 -0.0152927 0.249325 -0.076632 -0.149389 -0.131952 -0.135207 -0.018217 0.0375082 -0.010294 -0.00448687 -0.0539036 -0.0563891 0.0259925 -0.105624 0.0102482 -0.109593 0.0326203 0.00392534 0.0475646 0.00711642 0.0876541 0.0865221 0.11996 -0.0274943 0.0205493 0.0148874 0.0835254 0.0378469 0.0313073 -0.156654 0.171784 0.00816819 0.0361759 0.178054 0.0813757 -0.0205455 0.250611 0.0141588 0.100196 0.108648 -0.0830393 -0.122817 -0.147785 0.000627333 -0.0926929 0.142956 0.160779 -0.00203062 0.00612598 -0.046769 -0.0155568 -0.0405041 0.089429 0.0158671 0.060796 -0.268962 -0.00238158 -0.129066 0.126705 0.0904172 0.0159573 -0.005119 -0.00183107 0.0948054 -0.0950277 -0.145514 0.103215 0.135306 -0.183005 0.0675444 -0.0921027 0.0604644 0.0207783 0.0346394 0.0854794 -0.0364211 -0.0108784 -0.063937 0.0221922 -0.074694 -0.0153057 0.225964 -0.0254885 0.232377 0.0794104 0.0872552 0.116562 0.125343 -0.134557 0.0519993
snowing	0.106858 0.185392 -0.0758413 -0.00474047 0.0794378 0.0568569 -0.0553982 0.0725148 -0.0904032 -0.249083 0.0163297 0.133875 -0.0926127 -0.133731 -0.0168356 -0.0161555 0.0200815 0.121856 0.0883529 0.119033 0.054548 0.113144 0.105799 -0.0102298 0.0117465 -0.178337 0.0790617 0.0927558 0.0702266 -0.0240865 0.205844 0.105655 0.101418 -0.0613673 0.142983 0.0393027 -0.106671 -0.0292698 0.059578 -0.162616 0.191118 -0.057991 0.13734 0.0615081 0.0631495 0.008754 0.115066 0.187367 0.135497 0.138462 0.13295 -0.11478 -0.18937 0.0481939 0.11381 0.00467745 0.0538649 -0.0592857 -0.0692054 -0.056954 -0.0564425 0.000703183 -0.0410139 0.0387311 0.031957 -0.146642 0.0796606 -0.155555 -0.00224474 0.0843134 0.0515967 0.033135 0.055873 0.0795684 -0.0464137 -0.117141 0.085013 0.0658208 -0.104593 -0.0981825 -0.117942 0.135474 0.0733954 -0.101281 0.0577751 -0.0444421 -0.0499617 -0.103796 -0.12413 -0.0931992 0.000832252 0.159162 0.0208674 0.0723935 0.0552485 0.0382446 0.184362 0.0385212 -0.165259 -0.0336828
rainstorm	0.0158638 0.29063 -0.0239083 0.167079 0.17668 -0.0554125 -0.261614 -0.0645477 -0.0737873 -0.126233 -0.0343857 0.182754 0.0577583 -0.0430158 0.105362 -0.0593981 0.100969 0.0359639 0.164803 0.0557046 0.0327604 0.0621126 0.121032 -0.118999 -0.0678302 -0.0959089 0.0208205 0.0212677 0.0476209 -0.0594538 0.170494 0.0730186 0.0368248 -0.0789424 0.227035 -0.151684 -0.088871 -0.0554973 0.0395646 -0.11047 0.160486 -0.080955 0.142999 0.0940075 0.0357653 0.111348 0.114276 0.0556205 0.0217653 0.113357 0.0407538 -0.113413 -0.0705664 -0.03476 -0.0367752 0.0288949 0.151148 -0.0383519 -0.0263546 0.0321857 -0.0388393 0.00321458 0.0806833 -0.0892432 -0.0115157 -0.0981352 -0.0866398 -0.166569 0.0635 0.140381 0.0436783 -0.0878372 0.0153746 0.0375929 -0.147202 -0.0810601 0.147793 0.0854792 -0.0373656 -0.0774912 -0.00871981 0.0790234 0.0774524 -0.0306814 0.100854 -0.0811781 -0.0244724 -0.119644 -0.0303769 -0.0533756 -0.00435676 0.0836954 -0.0497772 0.114292 -0.108456 -0.0489493 -0.00387733 0.0200843 -0.255556 0.0345634
rainy	-0.0566202 0.211186 0.0483224 -0.048151 0.0982346 -0.0292423 -0.228126 -0.0601043 -0.0846577 -0.205862 -0.000219464 0.0545263 0.0260143 -0.0455379 0.182932 -0.0507881 -0.00462436 0.00284982 0.0621263 0.123877 -0.0332895 0.0424871 0.0876924 -0.000373345 -0.00932519 -0.0852769 0.0995474 0.0432679 0.136133 0.0379255 0.111706 0.0294449 0.0882611 0.0453072 0.127058 0.0361067 -0.0531546 0.0395665 0.0202509 -0.195162 0.161571 -0.0350968 0.0614892 0.174323 0.0873022 0.178583 0.136485 0.0503598 0.209134 0.118753 0.0337389 -0.185165 -0.0288817 -0.0838659 0.0288187 0.0855922 0.0864099 -0.139595 0.078984 0.104875 -0.111928 0.0288074 0.0473871 -0.107842 0.119721 -0.135795 -0.0778322 -0.195663 0.105667 0.0528482 -0.0324022 0.0101275 -0.0286058 0.087975 -0.113244 -0.00928341 0.0354906 0.0389125 -0.0589987 0.00233906 -0.0616734 0.0471766 0.0998418 0.00889581 0.112166 -0.0707704 -0.089002 -0.0841064 0.0417144 -0.0821104 0.103589 0.117672 -0.0277268 0.13387 -0.131506 0.0612787 0.179132 0.0841638 -0.231317 -0.0245683
cloudless	0.0705672 0.152429 -0.0133291 0.149303 0.0863906 0.0476733 -0.12109 0.034293 0.0817524 -0.160621 0.00568602 0.14628 -0.120856 -0.0219455 -0.0373958 -0.0661055 0.0818756 0.126772 0.0597698 0.084364 -0.119454 0.0143812 0.0860693 -0.21375 -0.060054 -0.145923 0.0716464 0.0368779 -0.00639791 -0.104088 0.00729135 0.0251422 0.103425 0.144969 0.00678373 -0.00868573 -0.0772905 0.0777439 -0.00950498 -0.153648 0.226394 0.0436024 -0.0679213 0.1818 0.0185994 0.0458211 0.185663 0.0276889 -0.0349344 0.0538687 -0.0974875 -0.0718234 -0.16652 0.00170843 -0.018782 0.0884162 0.0230358 -0.128721 0.00565528 -0.034844 -0.049994 0.0299763 0.0397836 0.0320618 0.00490074 -0.186189 -0.0140121 -0.125886 0.052348 0.0889454 0.124166 0.0324735 0.0571678 0.0679413 -0.0827961 -0.0388575 0.0244136 0.115433 -0.21254 0.0699776 -0.0114917 0.0846691 -0.0201826 -0.0901389 0.0801049 -0.199174 0.0178254 -0.098783 0.000299198 -0.0963819 0.0168487 0.169936 0.126136 0.113878 0.0711528 0.0910773 0.135342 0.266694 -0.17223 0.000302997
sunshine	0.0296815 0.0113935 0.142396 0.0736193 0.279054 0.0452237 -0.135339 0.109573 0.0261227 -0.0627026 -0.0754896 0.0334504 0.0358346 0.00127117 0.0284252 0.0284572 0.0650554 -0.10144 -0.00615755 0.149125 -0.00369878 -0.00873378 -0.0323092 -0.105171 -0.182997 -0.0761999 0.0792817 0.064566 -0.0242499 0.0985871 0.109515 0.0219252 0.0361108 0.155956 0.108157 0.0600333 0.0494297 -0.0948628 0.144072 0.00839581 0.227845 -0.0637756 -0.0495843 0.0439161 0.0708522 0.00846332 0.245459 -0.0560012 0.0804785 0.0758314 -0.181794 -0.171207 -0.0355911 0.0168354 -0.121393 -0.00639603 0.0763151 -0.251616 -0.0316044 -0.0812503 -0.115203 0.0228317 0.147427 0.0158081 0.00347254 -0.121014 -0.0572129 -0.0373778 0.115326 -0.00601362 0.114265 -0.0977514 0.0113659 0.0223043 -0.0847166 -0.0497006 0.124938 0.0498189 -0.190778 -0.100567 -0.0823275 0.187621 0.0806272 -0.00779331 0.0798827 -0.0866304 -0.0456522 0.137471 0.0647392 -0.0659922 -0.0239191 0.155858 0.0618503 0.0766927 0.0655527 0.114838 0.177587 0.0678247 -0.102098 -0.0316257
sandy	0.0205137 0.127423 0.0309962 0.0071345 0.283628 -0.0338354 -0.0303524 0.0802725 -0.0502223 -0.189796 -0.102832 0.0765259 0.01726 -0.107208 0.0481927 -0.000828284 0.0336959 -0.0380417 0.0324791 -0.0754434 -0.0653554 0.0243328 0.00510297 0.0891566 0.0221092 -0.0510364 0.072598 0.00159781 0.153403 0.174198 0.160281 0.0404622 0.0306642 0.101932 0.251545 0.0238794 0.0452167 0.111216 0.193772 0.115449 0.0249726 0.0855269 0.0806946 -0.0286799 0.042942 0.135427 0.177395 0.0227252 0.172413 0.0678242 -0.0464709 -0.144899 -0.170125 -0.115128 -0.10476 0.157623 0.108695 -0.138881 -0.0102648 0.0129588 -0.028035 -0.0345517 0.0671792 -0.108515 -0.0664674 -0.158101 0.0867728 -0.0840669 0.104668 -0.0321502 0.0942731 -0.0292724 -0.0830732 0.169731 -0.0678702 0.0737147 0.118807 -0.00615445 -0.0393195 -0.153283 -0.00456773 0.115553 0.0264004 -0.040676 -0.0415359 -0.219369 0.00980583 0.0200279 0.105254 0.0210984 -0.0245009 0.152002 -0.0299225 0.0284168 0.00392116 -0.1589 0.0181718 0.173295 -0.0530385 0.0858385
sultry	0.122236 0.0563712 0.0495369 0.0362413 0.209384 0.0252873 -0.0574691 0.0453614 0.023926 -0.302737 0.0351192 0.0871324 0.0357004 -0.0161744 0.107048 -0.00917519 0.0546912 0.0695984 -0.00164334 0.0811021 -0.115815 0.0537845 -0.0167918 -0.117432 -0.000593443 -0.0604101 0.206577 0.0775055 0.0781597 -0.0556457 0.25662 -0.0612935 0.026819 -0.0271917 0.0137726 0.0908994 -0.0180122 -0.0143549 0.116602 -0.145872 0.105218 0.0734214 0.130706 0.0514529 0.0285687 -0.0270681 0.19447 -0.0183224 0.119281 0.132424 -0.127739 -0.0557225 -0.0802986 -0.0373182 0.135769 0.0492794 0.126466 -0.134238 -0.0677013 -0.108054 0.00235321 -0.0138783 0.123347 0.115095 -0.000160719 -0.139126 0.11046 -0.172176 0.146494 -0.0819734 0.157582 -0.118763 -0.0670877 -0.00691285 0.0169309 0.0176314 -0.0157248 -0.0589293 -0.0330718 -0.118522 0.0498256 -0.0637887 0.0901285 -0.0683102 -0.0676117 0.0384361 0.048412 -0.137321 -0.0377393 -0.14356 -0.0981067 0.0748501 -0.131636 0.0506439 0.0657277 0.00228534 0.0945524 0.0516551 -0.288129 -0.0561114
frosty	-0.0460837 0.0740992 0.175714 -0.0207232 0.0974751 0.0697143 -0.0518436 0.179964 -0.0479271 -0.139886 0.0237998 0.0480649 -0.083371 -0.0428011 -0.0870482 -0.132517 -0.00145938 0.0725156 0.0496325 0.076264 0.0892486 0.0734888 0.120873 -0.152669 0.035931 -0.177536 0.0585232 0.0958079 -0.0461877 -0.0113828 0.223586 0.0240825 0.0385766 0.0483667 0.00873251 -0.156663 -0.116494 -0.0236365 0.134902 -0.164083 0.184369 -0.0046989 0.0924268 0.0501782 0.0427613 -0.00189406 0.147593 -0.0326843 0.101838 0.0194953 -0.0667683 -0.039521 -0.181872 0.0749073 -0.0200575 0.00890216 0.0742456 -0.0498718 -0.000361906 0.00152377 -0.109669 0.0346988 0.15984 0.198065 0.126407 -0.141274 0.0881745 -0.134694 0.025045 0.083963 0.056838 -0.087479 -0.146171 0.159587 -0.247566 -0.0826286 0.0739957 -0.00148972 -0.115806 -0.174392 0.040915 0.0564549 0.0809197 -0.0365258 0.0280763 -0.0415398 -0.036942 -0.0285798 0.212999 0.00670584 0.0511708 0.108326 -0.135767 0.120292 0.0163327 -0.0267855 0.140497 0.0526879 -0.0715538 -0.0843017
humid	0.01438 0.151372 0.0146993 0.033711 0.159706 0.0270379 -0.0770341 -0.060475 -0.0573388 -0.250649 -0.0518851 0.120196 -0.0805047 -0.098748 0.135534 0.0753183 0.115814 0.0874304 -0.0795515 -0.0205145 -0.027039 -0.0483938 0.0359335 -0.0522264 -0.0116408 -0.0806847 0.148362 -0.00636131 0.183734 -0.0481447 0.0742232 0.022972 0.0466483 0.150436 0.0491827 -0.0478449 -0.12144 -0.0300015 0.0560493 -0.148402 0.115844 0.0785501 0.00121599 0.166217 0.0594393 0.101779 0.201261 0.013629 0.100688 0.0291175 0.012517 -0.0863895 0.0247941 -0.0505466 0.0606527 0.12451 0.110053 -0.15653 0.16574 0.0541659 0.0174556 -0.024779 0.0638411 -0.0302844 0.045601 -0.0686735 0.0622446 -0.0739997 0.0281184 0.0569385 -0.165451 0.024961 0.0729981 0.049443 -0.0969833 -0.082258 0.0599688 0.0427825 -0.0741906 0.0751405 -0.216207 0.175606 0.0697174 0.115983 0.0362545 -0.158601 -0.072889 -0.127394 0.0903141 0.0206067 0.0846516 0.135616 -0.044188 0.0495304 -0.10494 -0.00227693 0.143098 0.171847 -0.294577 -0.074144
stormy	-0.0902642 0.258381 -0.0716327 0.0604738 0.189142 -0.0739555 -0.0819638 0.0750559 -0.0782966 -0.14589 0.0788779 0.175523 0.0921277 0.0526589 -0.0836063 -0.117045 0.119874 0.0979985 0.095213 0.0584599 -0.103805 -0.0305395 0.0422387 -0.0779497 0.0182274 -0.104436 0.0804455 0.175487 0.152069 -0.0760522 0.240982 -0.0524641 0.025129 0.0512661 0.144264 0.0650602 -0.0326745 0.0855777 0.0956388 -0.110376 0.224279 -0.0651448 0.0455734 0.129945 0.234704 -0.00394502 0.0989175 -0.000862585 0.0970172 0.060807 -0.0396525 -0.110127 -0.0267613 0.0646033 0.0247288 0.000500575 0.0683689 -0.109784 -0.0430659 -0.0206657 0.0338719 0.0467528 0.0251098 0.0570005 0.125209 -0.169591 -0.0580436 -0.083679 0.0842804 0.00087208 0.157981 -0.00535131 -0.115528 0.105467 -0.030849 0.00998579 0.0399988 0.157086 -0.0300329 -0.0334857 0.0664644 0.0813921 0.0146467 -0.169906 0.0907668 -0.0218438 -0.0129141 -0.11372 0.0771528 -0.0961749 0.0624531 0.218381 -0.0806987 0.0365694 0.10453 -0.00261948 -0.0199073 0.0350944 -0.156543 0.0522035
dry	-0.0562364 0.165499 0.0186505 0.0481318 0.116257 -0.0321399 -0.141276 -0.0810624 -0.0446876 -0.126661 -0.0856584 0.135935 0.0549059 -0.141816 0.07387 -0.0237058 -0.00584439 -0.0456415 -0.0915598 -0.00971621 -0.0300446 -0.0801923 -0.0128361 0.0353927 0.107269 -0.227467 0.0610355 -0.105471 0.19452 0.0361795 0.17391 0.040161 0.0930174 0.0984323 0.0530106 0.00682517 -0.10267 -0.0382623 0.147787 -0.15054 0.0574541 0.000693483 0.0488946 -0.034478 0.139824 -0.0396053 0.328628 0.105187 0.0334042 0.00743497 0.0235561 -0.173659 -0.0372849 -0.149628 0.0838039 0.0615266 0.0923956 -0.0373092 0.0474181 0.0118748 0.0448793 -0.0664651 0.0841227 -0.0656345 0.114539 -0.17332 0.0429199 -0.168175 0.0719342 0.135874 -0.0190058 -0.00875771 0.0263676 0.109196 -0.122489 -0.0269911 0.106832 0.0693645 0.00593314 0.0454475 -0.158498 0.125951 -0.0372809 0.0989059 0.096856 -0.0807136 -0.0496102 -0.0555856 0.163262 -0.0026311 0.00381952 0.177063 0.0395997 0.0990874 -0.0425884 -0.0448705 0.0809675 0.151283 -0.198133 -0.057489
temperate	-0.0674279 0.121327 0.0116764 -0.01274 0.284744 0.0247691 -0.00544825 -0.0569808 0.0321404 -0.135331 -0.0832336 0.0404218 -0.0922369 -0.109704 0.0704555 0.0353299 0.121345 0.0448262 -0.0603964 -0.064243 -0.0283044 -0.00527086 -0.0598465 0.057963 -0.0149759 -0.178147 0.153027 0.00517661 0.136703 -0.0206281 0.0470291 0.0876843 -0.0609933 0.185603 0.054892 -0.0442205 -0.134682 -0.0119338 0.00822031 -0.139336 0.153639 0.0342721 0.0223643 0.0905363 0.00346521 0.0737263 0.258338 -0.00215366 0.0191699 -0.0868708 -0.0546858 -0.0551581 -0.121519 -0.079772 0.0649621 0.173032 0.0131754 -0.0988238 0.172721 0.0879875 -0.0486958 -0.0591448 0.00579812 -0.00409807 -0.0109377 -0.11332 0.0502505 -0.0712131 0.0324052 0.10286 -0.0636431 0.0449128 0.0654894 0.0554067 -0.0563493 -0.106312 -0.0110487 0.0795765 -0.0295519 0.0999137 -0.124268 0.19923 0.105225 0.0853757 0.0357582 -0.163762 0.0121353 -0.116672 0.161047 -0.0137551 0.134339 0.156239 -0.000785159 0.0831928 -0.12115 0.0752923 0.168645 0.140612 -0.271053 -0.0676539
wet	0.0545313 0.237797 0.0390166 0.104928 0.0876114 -0.015154 -0.197629 -0.0539429 -0.0405267 -0.11986 -0.0919628 0.156035 -0.0117943 -0.0770883 0.0287228 0.0188733 0.0309004 -0.0196061 0.0571026 -0.0526271 -0.0420261 -0.0759187 0.0385616 0.0503926 -0.0328195 -0.235248 0.116544 -0.023586 0.152147 0.0330291 0.169183 0.00525874 0.112083 0.019195 0.198669 0.0127246 -0.0736485 -0.0654456 0.00530686 -0.0168788 0.0017092 0.0126835 0.0782078 0.0952318 0.134349 0.0182989 0.32053 0.0551765 0.00505627 -0.0241349 -0.00205111 -0.130068 -0.0646188 -0.12084 0.0843123 0.0606376 0.0244431 -0.0699796 -0.012801 -0.0386744 -0.0214476 -0.0883927 0.0659736 -0.0803727 0.0851553 -0.13978 0.0971346 -0.188764 0.0976108 0.175793 -0.0547323 0.00615147 0.0803518 0.163604 -0.165276 -0.057614 0.0896604 0.00984189 0.0378668 -0.0290404 -0.103442 0.194517 0.0367862 0.0701284 0.0473673 -0.0756975 -0.105145 -0.0103285 0.176179 -0.136387 0.0309966 0.0844484 0.0157336 0.100751 -0.0646665 -0.0290607 0.0266167 0.186171 -0.175023 0.0386771
data	-0.0969457 -0.153759 -0.00239055 -0.00326862 0.0101857 0.041627 -0.0147909 0.107857 -0.0394907 0.0347746 0.0377232 -0.089613 0.111596 -0.135327 -0.00901406 -0.0113499 0.0319817 -0.0828612 0.0313799 -0.0175439 -0.129284 -0.0738234 -0.131097 -0.0897631 -0.0561762 -0.213904 0.0686233 0.126102 0.19238 -0.12899 0.00369713 -0.111725 0.0911359 -0.00794347 0.140731 -0.0241378 -0.168336 0.145845 -0.0695866 -0.0145415 0.0198441 0.08541 -0.124414 0.0304037 -0.0479387 -0.00334015 0.0828651 -0.0503496 -0.106917 0.0480805 -0.0408593 -0.00054465 -0.203292 0.0971416 0.067579 0.0802642 0.195804 -0.0701157 -0.0741413 -0.00238472 -0.122835 -0.108218 0.00945502 -0.107413 -0.180558 0.173996 -0.048938 -0.0922433 0.106033 -0.0175998 0.181043 0.252391 0.125702 0.0681673 -0.0825307 -0.013831 0.275184 -0.041893 -0.0374523 0.135536 0.0039242 -0.0107096 -0.0190389 0.135926 0.0129711 0.0735408 0.11469 -0.0135976 0.130152 -0.0105446 -0.0896759 0.0394503 -0.0658812 -0.0489546 -0.169685 0.0200744 -0.0222866 0.0295298 -0.0501495 -0.152788
home	0.025903 0.090454 0.0608193 -0.0258573 0.180786 0.149633 0.0278438 0.113456 -0.117407 -0.169952 -0.0977788 0.0127031 -0.0354822 0.0117317 -0.0570299 0.100935 0.0112582 -0.0788925 0.038912 0.0282656 0.0255686 0.153467 -0.0631534 -0.136415 -0.0837006 -0.0310652 -0.00632597 0.0574684 0.0974612 0.00796894 0.1515 0.107277 -0.0207219 0.190729 0.319472 -0.0689388 -0.223362 0.130658 0.0517382 -0.112885 0.0182855 0.0176155 0.0912826 -0.10252 -0.139274 0.0158884 0.143882 0.0165285 -0.0675638 0.0949979 0.0928808 -0.112789 -0.0346912 0.084051 -0.0423743 0.074421 0.12413 -0.111809 -0.047131 -0.0250714 -0.325637 -0.0404893 0.103562 -0.095668 -0.0850652 -0.145333 0.00966438 0.0686682 0.0784142 0.0920466 0.00595326 -0.126036 -0.1056 0.0480629 0.0492773 0.026972 0.233626 0.102239 -0.00193542 -0.0481414 -0.0159213 0.0539606 -0.0663988 0.0612278 0.0114809 0.0881963 -0.0709714 -0.0164167 0.0901016 -0.0539385 0.121677 0.174841 0.0537811 0.0371757 0.051682 -0.0666962 -0.0248857 -0.000269629 -0.00281434 -0.0664296
install	-0.00644171 -0.0243695 -0.0652429 0.0756232 -0.0350361 0.0628304 -0.0985161 -0.0192532 0.0237312 -0.0882414 -0.176539 -0.107064 0.015872 -0.223327 0.00938256 -0.0797758 -0.113256 -0.0776466 -0.0529432 -0.0790917 0.0635279 0.0699273 0.0518259 -0.13749 -0.250926 -0.165629 -0.0109714 0.0890719 0.03388 -0.0644656 0.105385 0.0419752 -0.0683007 -0.082683 0.094938 0.0216618 -0.167824 -0.0207098 0.231811 -0.00939136 -0.00473761 0.0540719 -0.00954372 -0.0143009 -0.015959 0.021962 -0.00132684 0.265321 -0.17293 0.0352484 -0.0644993 0.0154622 -0.11967 -0.0320185 0.0545207 -0.0883286 0.11721 0.0561505 -0.032976 -0.0926606 -0.224184 0.151993 0.0888403 -0.240167 -0.0722171 0.0613016 0.137117 -0.00214879 0.0133173 0.00980167 0.0941834 0.066668 -0.0312268 -0.0143467 0.0359053 -0.057522 0.0409807 0.0501873 0.0475318 -0.054808 -0.0350533 0.125166 0.0683178 0.165323 0.0739855 0.201393 -0.103677 0.0447694 0.136431 -0.0477728 -0.037956 0.242309 -0.00644493 -0.0836685 -0.0733158 0.0538043 -0.0676294 0.117501 -0.0429506 -0.0755659
dog	0.0147348 -0.156853 -0.0575885 -0.0290516 0.187147 -0.00373798 0.114392 0.0650063 -0.0894168 -0.237511 -0.0210255 0.27356 0.134434 -0.054438 0.00683859 0.00402205 -0.0281131 -0.0177688 0.224832 0.078227 0.0227769 -0.0119723 -0.0688473 -0.042762 -0.113955 -0.219658 0.0105099 0.0603078 -0.0419678 0.0780911 0.244578 0.0186229 0.03623 0.106961 0.0630185 -0.034543 -0.0204991 -0.0107963 0.0359288 -0.147749 0.0465406 -0.0205833 0.0544037 -0.0699333 0.0688798 -0.0916392 0.0170255 -0.118494 0.0840305 0.0788734 -0.0239781 -0.00408961 -0.200674 0.0869452 0.0273279 0.0371958 0.00095278 -0.0706997 -0.234298 0.131254 -0.0302759 -0.00607342 0.13903 0.104187 -0.0210208 -0.129002 -0.0216569 -0.16126 -0.0630369 -0.00228092 -0.0421644 -0.0635374 -0.000525863 -0.0221609 -0.110199 -0.0253159 0.0760427 0.118309 0.0576501 0.104442 0.00060203 0.156492 -0.0440707 0.171185 0.0928965 0.112727 -0.0223433 -0.024184 0.176919 -0.142634 0.0847662 4.02384e-05 -0.174028 0.116787 0.0143507 -0.105304 0.122543 -0.00311868 0.0204979 0.000317019
